,Time_s,Ext_Disp_mm,Force_N,Globe_Disp_1_mm,Globe_Disp_2_mm,Stress_Mpa,Strain_mm/mm
80,8.0,0.285322,587.2115526011513,-2.142485362794873,-1.189491,107.42023494886618,0.06572205023364486
81,8.1,0.302765,593.8388332865367,-2.1805998305677665,-1.155611,108.56505735882614,0.06646863317757008
82,8.2,0.317636,599.9803143475262,-2.219700736119833,-1.163243,109.44135473543798,0.06768262266355139
83,8.3,0.3312,606.4167056768044,-2.2591559543713093,-1.207283,110.71724037349935,0.06886080607476636
84,8.4,0.359634,613.1423214834317,-2.304820253122364,-1.239349,112.04203841707427,0.07064780957943925
85,8.5,0.368306,620.0637624881655,-2.3500481808016884,-1.28202,113.36013606047132,0.07193685747663552
86,8.6,0.388491,626.1574283486896,-2.3994464148583488,-1.315857,114.07587247665629,0.07368405373831775
87,8.7,0.403941,632.0132076776354,-2.443514296327392,-1.269016,115.01158843930637,0.07458189252336449
88,8.8,0.432051,638.3970003411681,-2.4869382116624226,-1.288208,116.38176647398845,0.07580309579439252
89,8.9,0.450514,644.8152925294058,-2.525018722616016,-1.186875,117.53864348599379,0.0765251168224299
90,9.0,0.46894,649.8248075210042,-2.55924965901144,-1.153784,117.80321831925302,0.07724377920560746
91,9.1,0.481537,655.1988399435744,-2.593945470722457,-1.179394,118.92110644730992,0.07829103387850467
92,9.2,0.499485,661.2229999596959,-2.6338139076588982,-1.213877,120.28161849710985,0.07983308995327103
93,9.3,0.513803,666.9214979712114,-2.6776836483277844,-1.258372,121.15033223654959,0.0814064836448598
94,9.4,0.538252,672.163827408008,-2.7213946059484173,-1.203754,121.87988457092041,0.0826714953271028
95,9.5,0.553546,677.0657638628629,-2.760076432820298,-1.147088,122.60037438861717,0.08343402453271027
96,9.6,0.573131,681.9292941877592,-2.8001743091573554,-1.109747,123.44830947087596,0.0847084988317757
97,9.7,0.584164,686.588492419828,-2.8354227922552537,-1.080975,124.18612503334816,0.0853838785046729
98,9.8,0.604289,692.0621448713057,-2.8694199944680383,-1.05033,125.52179208537127,0.08628542640186916
99,9.9,0.618337,696.4697514795041,-2.904502853191456,-1.080421,125.83170618052469,0.08738931074766355
100,10.0,0.645448,700.8510484853601,-2.9400403237081827,-1.123973,126.59925140062252,0.08846039719626168
101,10.1,0.661986,705.0343337752572,-2.9788293740772733,-1.151827,127.25523290351268,0.08983066588785046
102,10.2,0.675276,709.5214261251838,-3.0075872671980526,-1.013306,128.1883783014673,0.08993814252336448
103,10.3,0.682667,713.9764083751313,-3.0400283337128946,-0.977361,128.9664497999111,0.09115452686915887
104,10.4,0.703956,717.3113531250938,-3.070689381223496,-0.92686,129.06157670075592,0.09192003504672897
105,10.5,0.70254,717.6920368036384,-3.1006972723024973,-0.932184,127.81569515340152,0.0927487441588785
106,10.6,0.701068,716.3361720025989,-3.125869194501784,-0.843547,126.80240284570921,0.09313081191588785
107,10.7,0.708039,714.4613934304277,-3.14878485321556,-0.827625,126.23822979101824,0.09363533878504672
108,10.8,0.707104,713.0266127360198,-3.1623163237254,-0.707889,126.1786858159182,0.0933453563084112
109,10.9,0.713306,711.207093097157,-3.174010802661,-0.620547,125.6840007114273,0.09355277453271028
110,11.0,0.70807,711.4098104979693,-3.183424573329286,-0.526831,126.61922703423745,0.09366118574766354
111,11.1,0.707158,715.9217577842637,-3.1890924095209185,-0.372516,129.3377725211205,0.09355321261682242
112,11.2,0.714435,720.0164935601883,-3.1977357210863704,-0.414236,129.880539439751,0.09402289719626168
113,11.3,0.731123,723.2897736858488,-3.213503800775979,-0.377763,130.09746091596267,0.0950036214953271
114,11.4,0.736526,725.7793403470348,-3.2234850005542706,-0.301548,130.19177536682972,0.09487260514018692
115,11.5,0.729541,727.4174896764534,-3.2323290003959073,-0.231981,130.10455544686528,0.0950478679906542
116,11.6,0.745627,728.8550606260383,-3.240391571711362,-0.214412,130.27105166740773,0.09522628504672896
117,11.7,0.750708,729.5881704471701,-3.243785694079544,-0.125687,130.08820720320142,0.09498455023364485
118,11.8,0.743211,730.5759883194072,-3.25087235291396,-0.216306,130.3771512672299,0.0954611273364486
119,11.9,0.758416,731.4958476567194,-3.2614459663671145,-0.246703,130.5105373054691,0.09602453271028037
120,12.0,0.756635,732.6752180405139,-3.274737118833653,-0.285562,130.8356859048466,0.09661112733644858
121,12.1,0.774623,733.6143891717957,-3.283815942024038,-0.308897,130.8959212094264,0.0965687207943925
122,12.2,0.773934,734.5522774084255,-3.293840815731456,-0.288227,131.06216060471323,0.09693057827102804
123,12.3,0.767634,735.2737235774468,-3.3060860112367543,-0.24987,131.09423548243666,0.09745032126168224
124,12.4,0.763272,735.9169408410335,-3.309082293740539,-0.202336,131.17385220097822,0.09686252920560746
125,12.5,0.773045,735.6944928864525,-3.3099302098146706,-0.167084,130.74937714539797,0.09673043224299065
126,12.6,0.771903,735.4565006331804,-3.315383007010479,-0.192417,130.70013694975546,0.09722590537383177
127,12.7,0.776613,735.1703233094146,-3.3201787192931995,-0.243234,130.6278132503335,0.0973179906542056
128,12.8,0.770344,734.796627792439,-3.322045085209428,-0.165038,130.52243468208093,0.0971586156542056
129,12.9,0.776668,734.3773872803137,-3.3186624894353054,-0.067899,130.42761867496665,0.09667657710280374
130,13.0,0.782227,735.3248194859383,-3.3209383495966467,-0.059771,131.20380613606048,0.09715619158878504
